game,bat,name,pos,team
239,4,彭政閔,1B,ELEPHANT
239,5,許基宏,3B,ELEPHANT
239,6,林威助,DH,ELEPHANT
239,7,王勝偉,SS,ELEPHANT
239,8,蔡明覺,2B,ELEPHANT
239,8,陳子豪,|(PH)|(LF),ELEPHANT
239,9,周聖訓,C,ELEPHANT
239,9,陳家駒,|(PH)|(C),ELEPHANT
3,1,林志祥,2B,LION
3,2,※唐肇廷,CF,LION
3,2,郭俊佑,|(PH),LION
3,3,潘武雄,LF,LION
3,4,張泰山,DH,LION
3,5,陳鏞基,SS,LION
3,6,劉芙豪,RF,LION
3,7,鄧志偉,1B,LION
3,8,薛惟中,C,LION
3,8,朱元勤,|(PH),LION
3,9,周廣勝,3B,LION
3,9,羅國龍,|(PH),LION
5,1,林志祥,2B,LION
5,2,※唐肇廷,CF,LION
5,2,朱元勤,|(PH)|(CF),LION
5,2,郭俊佑,|(PH)|(CF),LION
5,3,潘武雄,LF,LION
5,4,張泰山,DH,LION
5,4,羅國龍,|(PR),LION
5,5,陳鏞基,SS,LION
5,6,鄧志偉,1B,LION
5,7,劉芙豪,RF,LION
5,8,薛惟中,C,LION
5,8,買嘉儀,|(PH),LION
5,9,周廣勝,3B,LION
5,9,黃恩賜,|(PR)|(3B),LION
7,1,林志祥,2B,LION
7,2,羅國龍,CF,LION
7,3,潘武雄,LF,LION
7,4,張泰山,DH,LION
7,5,陳鏞基,SS,LION
7,6,鄧志偉,1B,LION
7,7,劉芙豪,RF,LION
7,8,凃壯勳,C,LION
7,9,周廣勝,3B,LION
8,1,林志祥,2B,LION
8,2,羅國龍,CF,LION
8,3,劉芙豪,RF,LION
8,3,※唐肇廷,|(PH),LION
8,4,張泰山,DH,LION
8,5,陳鏞基,SS,LION
8,6,鄧志偉,1B,LION
8,6,買嘉儀,|(1B),LION
8,7,郭俊佑,LF,LION
8,7,潘武雄,|(PH),LION
8,8,凃壯勳,C,LION
8,8,薛惟中,|(C),LION
8,9,周廣勝,3B,LION
8,9,黃恩賜,|(3B),LION
10,1,林志祥,2B,LION
10,2,羅國龍,CF,LION
10,3,潘武雄,LF,LION
10,4,張泰山,DH,LION
10,4,郭俊佑,|(PR),LION
10,5,陳鏞基,SS,LION
10,6,鄧志偉,1B,LION
10,7,※唐肇廷,RF,LION
10,8,薛惟中,C,LION
10,8,劉芙豪,|(PH),LION
10,8,凃壯勳,|(C),LION
10,9,黃恩賜,3B,LION
12,1,林志祥,2B,LION
12,2,羅國龍,CF,LION
12,3,買嘉儀,1B,LION
12,4,潘武雄,DH,LION
12,5,陳鏞基,SS,LION
12,6,※唐肇廷,RF,LION
12,7,郭俊佑,LF,LION
12,7,劉芙豪,|(PH),LION
12,7,周廣勝,|(3B),LION
12,8,薛惟中,C,LION
12,8,郭岱琦,|(PH)|(LF),LION
12,9,黃恩賜,3B,LION
12,9,鄧志偉,|(PH),LION
12,9,凃壯勳,|(C),LION
14,1,林志祥,2B,LION
14,2,羅國龍,CF,LION
14,3,※唐肇廷,RF,LION
14,4,潘武雄,LF,LION
14,5,陳鏞基,SS,LION
14,6,郭岱琦,DH,LION
14,7,鄧志偉,1B,LION
14,8,凃壯勳,C,LION
14,9,周廣勝,3B,LION
14,9,買嘉儀,|(PH)|(3B),LION
16,1,林志祥,2B,LION
16,2,羅國龍,CF,LION
16,3,陳鏞基,SS,LION
16,4,鄧志偉,1B,LION
16,5,潘武雄,LF,LION
16,6,郭岱琦,DH,LION
16,7,※唐肇廷,RF,LION
16,8,凃壯勳,C,LION
16,8,朱元勤,|(PH),LION
16,8,薛惟中,|(C),LION
16,9,周廣勝,3B,LION
16,9,買嘉儀,|(PH)|(3B),LION
19,1,林志祥,2B,LION
19,2,羅國龍,CF,LION
19,3,買嘉儀,3B(1B),LION
19,4,鄧志偉,1B,LION
19,4,周廣勝,|(3B),LION
19,5,陳鏞基,DH,LION
19,6,※唐肇廷,RF,LION
19,7,朱元勤,LF,LION
19,8,陳俊輝,C,LION
19,9,黃恩賜,SS,LION
21,1,林志祥,2B,LION
21,2,羅國龍,CF,LION
21,3,買嘉儀,1B,LION
21,4,鄧志偉,DH,LION
21,5,陳鏞基,SS,LION
21,6,※唐肇廷,RF,LION
21,6,郭俊佑,|(RF),LION
21,6,薛惟中,|(C),LION
21,7,朱元勤,LF(RF),LION
21,8,陳俊輝,C,LION
21,8,潘武雄,|(PH)|(LF),LION
21,9,黃恩賜,3B,LION
21,9,周廣勝,|(3B),LION
23,1,林志祥,2B,LION
23,2,羅國龍,CF,LION
23,3,潘武雄,LF,LION
23,4,鄧志偉,1B,LION
23,5,陳鏞基,SS,LION
23,6,郭岱琦,DH,LION
23,7,買嘉儀,3B,LION
23,7,張泰山,|(PH),LION
23,7,黃恩賜,|(PR)|(3B),LION
23,8,朱元勤,RF,LION
23,9,薛惟中,C,LION
23,9,※唐肇廷,|(PH),LION
23,9,陳俊輝,|(C),LION
24,1,林志祥,2B,LION
24,2,羅國龍,CF,LION
24,3,潘武雄,LF,LION
24,4,張泰山,DH,LION
24,5,陳鏞基,SS,LION
24,6,買嘉儀,1B,LION
24,7,朱元勤,RF,LION
24,8,陳俊輝,C,LION
24,9,黃恩賜,3B,LION
26,1,林志祥,2B,LION
26,2,羅國龍,CF,LION
26,3,潘武雄,LF,LION
26,4,張泰山,DH,LION
26,5,陳鏞基,SS,LION
26,6,鄧志偉,1B,LION
26,6,買嘉儀,|(PH)|(1B),LION
26,7,朱元勤,RF,LION
26,8,陳俊輝,C,LION
26,8,郭岱琦,|(PH),LION
26,8,薛惟中,|(C),LION
26,9,黃恩賜,3B,LION
26,9,※唐肇廷,|(PH),LION
26,9,周廣勝,|(3B),LION
28,1,林志祥,2B,LION
28,2,羅國龍,CF,LION
28,3,潘武雄,LF,LION
28,4,張泰山,DH,LION
28,5,陳鏞基,SS,LION
28,6,高國慶,3B(1B),LION
28,7,朱元勤,RF,LION
28,8,陳俊輝,C,LION
28,8,※唐肇廷,|(PH),LION
28,8,薛惟中,|(C),LION
28,9,黃恩賜,3B,LION
28,9,鄧志偉,|(PH)|(1B),LION
28,9,周廣勝,|(3B),LION
30,1,林志祥,2B,LION
30,1,周廣勝,|(2B),LION
30,2,羅國龍,CF,LION
30,3,潘武雄,LF,LION
30,3,※唐肇廷,|(RF),LION
30,4,張泰山,DH,LION
30,5,陳鏞基,SS,LION
30,5,鄧志偉,|(1B),LION
30,6,高國慶,1B(3B),LION
30,7,朱元勤,RF(LF),LION
30,8,陳俊輝,C,LION
30,8,郭岱琦,|(PH),LION
30,9,黃恩賜,3B(SS),LION
32,1,林志祥,2B,LION
32,2,羅國龍,CF,LION
32,3,潘武雄,LF,LION
32,4,張泰山,DH,LION
32,5,高國慶,1B(3B),LION
32,6,朱元勤,RF,LION
32,6,※唐肇廷,|(RF),LION
32,7,周廣勝,3B,LION
32,7,鄧志偉,|(PH)|(1B),LION
32,8,凃壯勳,C,LION
32,8,郭岱琦,|(PH),LION
32,9,黃恩賜,SS,LION
33,1,林志祥,2B,LION
33,2,羅國龍,CF,LION
33,3,潘武雄,LF,LION
33,4,鄧志偉,DH,LION
33,5,陳鏞基,SS,LION
33,6,高國慶,1B,LION
33,7,※唐肇廷,RF,LION
33,7,朱元勤,|(PR)|(RF),LION
33,8,陳俊輝,C,LION
33,9,黃恩賜,3B,LION
35,1,林志祥,2B,LION
35,2,羅國龍,CF,LION
35,3,潘武雄,LF,LION
35,3,※唐肇廷,|(RF),LION
35,4,鄧志偉,DH,LION
35,5,陳鏞基,SS,LION
35,5,黃恩賜,|(PR)|(SS),LION
35,6,高國慶,1B,LION
35,7,朱元勤,RF(LF),LION
35,8,陳俊輝,C,LION
35,9,劉育辰,3B,LION
38,1,林志祥,2B,LION
38,2,羅國龍,CF,LION
38,3,※唐肇廷,RF,LION
38,4,張泰山,DH,LION
38,5,陳鏞基,SS,LION
38,6,高國慶,1B,LION
38,7,朱元勤,LF,LION
38,8,陳俊輝,C,LION
38,8,潘武雄,|(PH),LION
38,8,凃壯勳,|(C),LION
38,9,黃恩賜,3B,LION
38,9,鄧志偉,|(PH),LION
38,9,周廣勝,|(3B),LION
40,1,林志祥,2B,LION
40,2,羅國龍,CF,LION
40,3,潘武雄,LF,LION
40,3,朱元勤,|(LF),LION
40,4,張泰山,DH,LION
40,5,陳鏞基,SS,LION
40,6,高國慶,1B,LION
40,7,※唐肇廷,RF,LION
40,8,凃壯勳,C,LION
40,8,鄧志偉,|(PH),LION
40,8,陳俊輝,|(C),LION
40,9,黃恩賜,3B,LION
42,1,林志祥,2B,LION
42,2,羅國龍,CF,LION
42,3,買嘉儀,DH,LION
42,4,高國慶,1B,LION
42,5,周廣勝,3B,LION
42,6,劉芙豪,RF,LION
42,7,劉育辰,SS,LION
42,8,郭峻偉,C,LION
42,9,方昶詠,LF,LION
43,1,林志祥,2B,LION
43,2,羅國龍,CF,LION
43,3,※唐肇廷,RF,LION
43,4,鄧志偉,DH,LION
43,5,陳鏞基,SS,LION
43,5,周廣勝,|(3B),LION
43,6,高國慶,1B,LION
43,7,郭岱琦,LF,LION
43,8,陳俊輝,C,LION
43,8,高志綱,|(PH)|(C),LION
43,9,黃恩賜,3B(SS),LION
45,1,林志祥,2B,LION
45,2,羅國龍,CF,LION
45,3,※唐肇廷,RF,LION
45,4,鄧志偉,DH,LION
45,5,陳鏞基,SS,LION
45,6,高國慶,1B,LION
45,7,朱元勤,LF,LION
45,7,郭俊佑,|(PH),LION
45,8,高志綱,C,LION
45,9,黃恩賜,3B,LION
45,9,周廣勝,|(3B),LION
47,1,林志祥,2B,LION
47,2,羅國龍,CF,LION
47,3,陳鏞基,SS,LION
47,3,黃恩賜,|(PH)|(SS),LION
47,4,高國慶,1B,LION
47,5,張泰山,DH,LION
47,6,※唐肇廷,RF,LION
47,7,郭俊佑,LF,LION
47,8,高志綱,C,LION
47,9,周廣勝,3B,LION
49,1,林志祥,2B,LION
49,1,陳鏞基,|(2B),LION
49,2,羅國龍,CF,LION
49,3,買嘉儀,DH,LION
49,4,高國慶,1B,LION
49,4,鄧志偉,|(1B),LION
49,5,郭俊佑,LF,LION
49,6,※唐肇廷,RF,LION
49,6,郭岱琦,|(PH)|(RF),LION
49,7,周廣勝,3B,LION
49,8,陳俊輝,C,LION
49,9,黃恩賜,SS,LION
51,1,林志祥,2B,LION
51,2,羅國龍,CF,LION
51,3,買嘉儀,DH,LION
51,4,高國慶,1B,LION
51,5,郭岱琦,RF,LION
51,5,朱元勤,|(RF),LION
51,6,郭俊佑,LF,LION
51,7,周廣勝,3B,LION
51,8,陳俊輝,C,LION
51,9,黃恩賜,SS,LION
53,1,林志祥,2B,LION
53,2,羅國龍,CF,LION
53,3,買嘉儀,DH,LION
53,4,高國慶,1B,LION
53,5,郭俊佑,LF,LION
53,5,※唐肇廷,|(PH)|(RF),LION
53,6,郭岱琦,RF(LF),LION
53,7,周廣勝,3B,LION
53,7,鄧志偉,|(PH),LION
53,7,陳鏞基,|(SS),LION
53,8,陳俊輝,C,LION
53,8,高志綱,|(C),LION
53,9,黃恩賜,SS(3B),LION
55,1,林志祥,2B,LION
55,2,羅國龍,CF,LION
55,3,郭岱琦,LF,LION
55,3,朱元勤,|(PR)|(LF),LION
55,4,高國慶,1B,LION
55,5,鄧志偉,DH,LION
55,5,陳鏞基,|(PH),LION
55,6,※唐肇廷,RF,LION
55,6,買嘉儀,|(PH),LION
55,6,郭俊佑,|(RF),LION
55,7,周廣勝,3B,LION
55,8,高志綱,C,LION
55,9,黃恩賜,SS,LION
58,1,林志祥,2B,LION
58,2,羅國龍,CF,LION
58,3,郭岱琦,LF,LION
58,3,郭俊佑,|(LF),LION
58,4,高國慶,1B,LION
58,4,鄧志偉,|(PH)|(1B),LION
58,5,買嘉儀,DH,LION
58,6,朱元勤,RF,LION
58,7,周廣勝,3B,LION
58,8,陳俊輝,C,LION
58,9,黃恩賜,SS,LION
60,1,林志祥,2B,LION
60,2,羅國龍,CF,LION
60,3,郭岱琦,DH,LION
60,4,高國慶,1B,LION
60,5,買嘉儀,3B,LION
60,5,陳鏞基,|(SS),LION
60,6,朱元勤,LF,LION
60,7,※唐肇廷,RF,LION
60,8,高志綱,C,LION
60,9,黃恩賜,SS(3B),LION
62,1,林志祥,2B,LION
62,2,羅國龍,CF,LION
62,3,郭岱琦,LF,LION
62,3,朱元勤,|(LF),LION
62,4,高國慶,1B,LION
62,5,買嘉儀,DH,LION
62,6,※唐肇廷,RF,LION
62,7,周廣勝,3B,LION
62,8,高志綱,C,LION
62,9,黃恩賜,SS,LION
62,9,鄧志偉,|(PH),LION
62,9,陳鏞基,|(SS),LION
64,1,林志祥,2B,LION
64,2,羅國龍,CF,LION
64,3,郭岱琦,LF,LION
64,3,朱元勤,|(PR)|(LF),LION
64,4,高國慶,1B,LION
64,5,買嘉儀,3B,LION
64,5,周廣勝,|(3B),LION
64,6,陳鏞基,SS,LION
64,7,鄧志偉,DH,LION
64,7,黃恩賜,|(PR),LION
64,8,高志綱,C,LION
64,9,※唐肇廷,RF,LION
65,1,林志祥,2B,LION
65,2,羅國龍,CF,LION
65,3,郭岱琦,DH,LION
65,4,高國慶,1B,LION
65,5,陳鏞基,SS,LION
65,6,※唐肇廷,RF,LION
65,7,朱元勤,LF,LION
65,8,陳俊輝,C,LION
65,8,凃壯勳,|(C),LION
65,9,周廣勝,3B,LION
67,1,林志祥,2B,LION
67,1,黃恩賜,|(3B),LION
67,1,鄧志偉,|(PH),LION
67,2,羅國龍,CF,LION
67,3,郭岱琦,DH,LION
67,4,高國慶,1B,LION
67,5,陳鏞基,SS,LION
67,6,※唐肇廷,RF,LION
67,7,朱元勤,LF,LION
67,8,高志綱,C,LION
67,8,買嘉儀,|(PH),LION
67,8,陳俊輝,|(C),LION
67,9,周廣勝,3B(2B),LION
69,1,羅國龍,CF,LION
69,2,※唐肇廷,RF,LION
69,3,郭岱琦,LF,LION
69,4,高國慶,1B,LION
69,5,陳鏞基,SS,LION
69,6,鄧志偉,DH,LION
69,7,周廣勝,2B,LION
69,8,陳俊輝,C,LION
69,8,朱元勤,|(PH),LION
69,8,凃壯勳,|(C),LION
69,9,黃恩賜,3B,LION
69,9,買嘉儀,|(PH)|(3B),LION
72,1,林志祥,2B,LION
72,2,羅國龍,CF,LION
72,3,郭岱琦,RF,LION
72,4,高國慶,1B,LION
72,5,陳鏞基,SS,LION
72,5,黃恩賜,|(SS),LION
72,5,郭俊佑,|(PH),LION
72,5,李育儒,|(SS),LION
72,5,朱元勤,|(PH),LION
72,6,潘武雄,LF,LION
72,7,鄧志偉,DH,LION
72,7,※唐肇廷,|(PR),LION
72,8,買嘉儀,3B,LION
72,9,高志綱,C,LION
72,9,陳俊輝,|(PR)|(C),LION
74,1,林志祥,2B,LION
74,2,羅國龍,CF,LION
74,3,潘武雄,LF,LION
74,4,高國慶,1B,LION
74,5,郭岱琦,DH,LION
74,6,買嘉儀,3B,LION
74,6,陳鏞基,|(SS),LION
74,7,朱元勤,RF,LION
74,8,陳俊輝,C,LION
74,9,黃恩賜,SS,LION
74,9,鄧志偉,|(PH),LION
74,9,李育儒,|(3B),LION
74,9,郭俊佑,|(PH),LION
75,1,林志祥,2B,LION
75,2,羅國龍,CF,LION
75,3,陳鏞基,DH,LION
75,4,高國慶,1B,LION
75,5,買嘉儀,3B,LION
75,6,郭俊佑,LF(RF),LION
75,7,陳俊輝,C,LION
75,8,朱元勤,RF,LION
75,8,潘武雄,|(PH)|(LF),LION
75,9,黃恩賜,SS,LION
75,9,郭岱琦,|(PH),LION
75,9,李育儒,|(SS),LION
77,1,林志祥,2B,LION
77,2,羅國龍,CF,LION
77,3,潘武雄,LF,LION
77,3,朱元勤,|(LF),LION
77,4,高國慶,1B,LION
77,4,李育儒,|(3B),LION
77,5,買嘉儀,3B(1B),LION
77,6,鄧志偉,DH,LION
77,7,郭俊佑,RF,LION
77,8,陳俊輝,C,LION
77,8,薛惟中,|(C),LION
77,9,黃恩賜,SS,LION
79,1,林志祥,2B,LION
79,2,羅國龍,CF,LION
79,2,郭俊佑,|(PH)|(CF),LION
79,3,潘武雄,LF,LION
79,4,高國慶,1B,LION
79,5,買嘉儀,3B,LION
79,6,郭岱琦,RF,LION
79,7,鄧志偉,DH,LION
79,8,薛惟中,C,LION
79,8,陳鏞基,|(PH),LION
79,8,陳俊輝,|(C),LION
79,9,李育儒,SS,LION
79,9,朱元勤,|(PH),LION
79,9,黃恩賜,|(SS),LION
81,1,林志祥,2B,LION
81,2,羅國龍,CF,LION
81,3,潘武雄,LF,LION
81,4,高國慶,1B,LION
81,5,買嘉儀,3B,LION
81,5,李育儒,|(PR)|(3B),LION
81,6,陳鏞基,SS,LION
81,7,鄧志偉,DH,LION
81,7,郭俊佑,|(PH),LION
81,8,郭岱琦,RF,LION
81,8,朱元勤,|(PH)|(RF),LION
81,9,陳俊輝,C,LION
83,1,林志祥,2B,LION
83,2,陳鏞基,SS,LION
83,3,潘武雄,LF,LION
83,4,高國慶,1B,LION
83,5,買嘉儀,3B,LION
83,5,黃恩賜,|(PR)|(3B),LION
83,6,鄧志偉,DH,LION
83,6,郭岱琦,|(PH),LION
83,7,朱元勤,RF,LION
83,7,郭俊佑,|(PH)|(RF),LION
83,8,陳俊輝,C,LION
83,9,羅國龍,CF,LION
86,1,林志祥,2B,LION
86,2,陳鏞基,SS,LION
86,3,潘武雄,DH,LION
86,4,高國慶,1B,LION
86,5,買嘉儀,3B,LION
86,5,李育儒,|(3B),LION
86,6,郭岱琦,RF,LION
86,7,郭俊佑,LF,LION
86,8,凃壯勳,C,LION
86,8,鄧志偉,|(PH),LION
86,8,陳俊輝,|(C),LION
86,8,朱元勤,|(PH),LION
86,9,羅國龍,CF,LION
88,1,林志祥,2B,LION
88,2,※唐肇廷,CF,LION
88,3,劉芙豪,RF,LION
88,4,高國慶,1B,LION
88,5,周廣勝,3B,LION
88,5,買嘉儀,|(PH),LION
88,6,郭岱琦,LF,LION
88,7,鄧志偉,DH,LION
88,8,高志綱,C,LION
88,8,郭峻偉,|(C),LION
88,9,李育儒,SS,LION
88,9,郭俊佑,|(PH),LION
88,9,黃恩賜,|(SS),LION
90,1,林志祥,2B,LION
90,2,※唐肇廷,CF,LION
90,3,郭岱琦,LF,LION
90,4,高國慶,DH,LION
90,5,周廣勝,3B,LION
90,6,劉芙豪,RF,LION
90,7,鄧志偉,1B,LION
90,8,高志綱,C,LION
90,9,劉育辰,SS,LION
92,1,林志祥,2B,LION
92,2,陳鏞基,SS,LION
92,3,潘武雄,LF,LION
92,4,高國慶,1B,LION
92,4,黃恩賜,|(3B),LION
92,5,買嘉儀,3B(1B),LION
92,6,郭岱琦,RF,LION
92,6,郭俊佑,|(PH)|(RF),LION
92,7,鄧志偉,DH,LION
92,8,高志綱,C,LION
92,9,羅國龍,CF,LION
94,1,林志祥,2B,LION
94,2,陳鏞基,SS,LION
94,3,潘武雄,LF,LION
94,4,高國慶,1B,LION
94,4,鄧志偉,|(1B),LION
94,5,買嘉儀,3B,LION
94,5,李育儒,|(PR)|(3B),LION
94,6,郭岱琦,DH,LION
94,7,郭俊佑,RF,LION
94,8,高志綱,C,LION
94,9,羅國龍,CF,LION
96,1,林志祥,2B,LION
96,2,陳鏞基,SS,LION
96,3,買嘉儀,LF(3B),LION
96,3,李育儒,|(3B),LION
96,4,高國慶,1B,LION
96,5,郭俊佑,RF,LION
96,6,潘武雄,DH,LION
96,7,黃恩賜,3B,LION
96,7,郭岱琦,|(PH)|(LF),LION
96,8,陳俊輝,C,LION
96,8,高志綱,|(C),LION
96,9,羅國龍,CF,LION
98,1,林志祥,2B,LION
98,2,陳鏞基,DH,LION
98,3,潘武雄,LF,LION
98,4,高國慶,1B,LION
98,5,買嘉儀,3B,LION
98,6,郭俊佑,RF,LION
98,7,高志綱,C,LION
98,7,凃壯勳,|(C),LION
98,8,李育儒,SS,LION
98,8,朱元勤,|(PH),LION
98,8,黃恩賜,|(SS),LION
98,9,羅國龍,CF,LION
100,1,林志祥,2B,LION
100,2,羅國龍,CF,LION
100,2,※唐肇廷,|(PH)|(CF),LION
100,3,買嘉儀,1B,LION
100,3,鄧志偉,|(1B),LION
100,4,高國慶,DH,LION
100,5,劉芙豪,RF,LION
100,6,周廣勝,3B,LION
100,7,劉育辰,SS,LION
100,8,高志綱,C,LION
100,8,郭峻偉,|(C),LION
100,9,方昶詠,LF,LION
100,9,郭岱琦,|(LF),LION
102,1,林志祥,2B,LION
102,2,陳鏞基,SS,LION
102,3,買嘉儀,DH,LION
102,4,高國慶,1B,LION
102,5,郭俊佑,RF,LION
102,6,潘武雄,LF,LION
102,7,周廣勝,3B,LION
102,8,高志綱,C,LION
102,9,羅國龍,CF,LION
104,1,林志祥,2B,LION
104,2,※唐肇廷,CF(RF),LION
104,3,潘武雄,LF,LION
104,3,郭俊佑,|(LF),LION
104,4,高國慶,DH,LION
104,5,陳鏞基,SS,LION
104,5,李育儒,|(SS),LION
104,6,郭岱琦,RF,LION
104,6,羅國龍,|(PR)|(CF),LION
104,7,鄧志偉,1B,LION
104,8,高志綱,C,LION
104,8,凃壯勳,|(C),LION
104,9,周廣勝,3B,LION
105,1,林志祥,2B,LION
105,2,※唐肇廷,CF(RF),LION
105,3,郭岱琦,LF,LION
105,3,羅國龍,|(CF),LION
105,4,高國慶,1B,LION
105,5,買嘉儀,DH,LION
105,6,郭俊佑,RF(LF),LION
105,7,周廣勝,3B,LION
105,8,高志綱,C,LION
105,9,李育儒,SS,LION
105,9,陳鏞基,|(SS),LION
107,1,林志祥,2B,LION
107,2,※唐肇廷,CF,LION
107,3,郭岱琦,LF,LION
107,4,高國慶,1B,LION
107,5,買嘉儀,DH,LION
107,6,陳鏞基,SS,LION
107,7,周廣勝,3B,LION
107,8,郭俊佑,RF,LION
107,8,鄧志偉,|(PH),LION
107,9,凃壯勳,C,LION
107,9,陳俊輝,|(C),LION
109,1,林志祥,2B,LION
109,2,※唐肇廷,RF,LION
109,3,買嘉儀,1B,LION
109,4,高國慶,DH,LION
109,5,陳鏞基,SS,LION
109,6,周廣勝,3B,LION
109,6,李育儒,|(3B),LION
109,7,郭俊佑,LF,LION
109,8,高志綱,C,LION
109,9,羅國龍,CF,LION
112,1,林志祥,2B,LION
112,2,羅國龍,CF,LION
112,2,郭岱琦,|(PH)|(RF),LION
112,3,買嘉儀,DH,LION
112,3,鄧志偉,|(PH),LION
112,4,高國慶,1B,LION
112,5,陳鏞基,SS,LION
112,6,周廣勝,3B,LION
112,7,潘武雄,LF,LION
112,8,高志綱,C,LION
112,9,※唐肇廷,RF(CF),LION
114,1,林志祥,2B,LION
114,2,※唐肇廷,RF,LION
114,3,郭岱琦,LF,LION
114,4,高國慶,1B,LION
114,5,陳鏞基,SS,LION
114,5,李育儒,|(PH)|(SS),LION
114,6,鄧志偉,DH,LION
114,7,周廣勝,3B,LION
114,8,陳俊輝,C,LION
114,8,買嘉儀,|(PH),LION
114,9,羅國龍,CF,LION
115,1,林志祥,2B,LION
115,2,羅國龍,CF,LION
115,3,郭岱琦,RF,LION
115,4,高國慶,1B,LION
115,5,買嘉儀,3B,LION
115,6,鄧志偉,DH,LION
115,6,劉芙豪,|(PH),LION
115,7,郭俊佑,LF,LION
115,8,高志綱,C,LION
115,9,李育儒,SS,LION
117,1,林志祥,2B,LION
117,2,羅國龍,CF,LION
117,2,※唐肇廷,|(PH)|(CF),LION
117,3,買嘉儀,1B,LION
117,3,鄧志偉,|(PH)|(1B),LION
117,4,高國慶,DH,LION
117,5,周廣勝,3B,LION
117,6,郭俊佑,LF,LION
117,7,劉芙豪,RF,LION
117,8,高志綱,C,LION
117,9,李育儒,SS,LION
117,9,黃恩賜,|(PH)|(SS),LION
119,1,林志祥,2B,LION
119,2,※唐肇廷,CF,LION
119,3,劉芙豪,RF,LION
119,4,高國慶,1B,LION
119,5,周廣勝,3B,LION
119,6,鄧志偉,DH,LION
119,7,郭俊佑,LF,LION
119,8,高志綱,C,LION
119,9,李育儒,SS,LION
119,9,買嘉儀,|(PH),LION
119,9,黃恩賜,|(SS),LION
121,1,林志祥,2B,LION
121,2,劉芙豪,RF,LION
121,3,郭岱琦,LF,LION
121,3,方昶詠,|(LF),LION
121,4,高國慶,1B,LION
121,5,陳鏞基,SS,LION
121,6,鄧志偉,DH,LION
121,7,周廣勝,3B,LION
121,7,劉育辰,|(3B),LION
121,8,高志綱,C,LION
121,9,羅國龍,CF,LION
123,1,林志祥,2B,LION
123,2,劉芙豪,RF,LION
123,3,買嘉儀,DH,LION
123,4,高國慶,1B,LION
123,5,陳鏞基,SS,LION
123,6,劉育辰,3B,LION
123,6,鄧志偉,|(PH),LION
123,6,李育儒,|(PR)|(3B),LION
123,7,方昶詠,LF,LION
123,7,朱元勤,|(PH)|(LF),LION
123,8,高志綱,C,LION
123,9,羅國龍,CF,LION
125,1,林志祥,2B,LION
125,2,劉芙豪,RF,LION
125,3,鄧志偉,DH,LION
125,3,方昶詠,|(PR),LION
125,4,高國慶,1B,LION
125,5,陳鏞基,SS,LION
125,6,朱元勤,LF,LION
125,7,劉育辰,3B,LION
125,7,郭岱琦,|(PH),LION
125,7,李育儒,|(3B),LION
125,7,買嘉儀,|(PH)|(3B),LION
125,8,高志綱,C,LION
125,9,羅國龍,CF,LION
128,1,林志祥,2B,LION
128,2,劉芙豪,RF,LION
128,3,鄧志偉,DH,LION
128,3,朱元勤,|(PR),LION
128,4,高國慶,1B,LION
128,5,陳鏞基,SS,LION
128,6,劉育辰,3B,LION
128,6,李育儒,|(PR)|(3B),LION
128,7,方昶詠,LF,LION
128,8,高志綱,C,LION
128,9,羅國龍,CF,LION
130,1,林志祥,2B,LION
130,2,莊駿凱,LF,LION
130,3,郭阜林,SS,LION
130,4,鄧志偉,1B,LION
130,5,陳鏞基,DH,LION
130,5,周廣勝,|(PH),LION
130,6,方昶詠,RF,LION
130,7,黃恩賜,3B,LION
130,8,高志綱,C,LION
130,8,林志賢,|(PH)|(C),LION
130,9,羅國龍,CF,LION
131,1,林志祥,2B,LION
131,2,劉芙豪,RF,LION
131,3,買嘉儀,3B,LION
131,4,高國慶,1B,LION
131,5,陳鏞基,SS,LION
131,6,鄧志偉,DH,LION
131,7,方昶詠,LF,LION
131,7,朱元勤,|(PH)|(LF),LION
131,8,高志綱,C,LION
131,8,郭岱琦,|(PH),LION
131,9,羅國龍,CF,LION
133,1,林志祥,2B,LION
133,1,李育儒,|(2B),LION
133,1,劉育辰,|(PH)|(2B),LION
133,2,劉芙豪,RF,LION
133,3,鄧志偉,DH,LION
133,4,高國慶,1B,LION
133,5,陳鏞基,SS,LION
133,6,郭岱琦,LF,LION
133,7,買嘉儀,3B,LION
133,8,高志綱,C,LION
133,9,朱元勤,CF,LION
135,1,林志祥,2B,LION
135,2,劉芙豪,RF,LION
135,3,鄧志偉,DH,LION
135,4,高國慶,1B,LION
135,5,陳鏞基,SS,LION
135,6,朱元勤,LF,LION
135,7,買嘉儀,3B,LION
135,8,郭峻偉,C,LION
135,9,羅國龍,CF,LION
137,1,林志祥,2B,LION
137,2,劉芙豪,RF,LION
137,3,鄧志偉,DH,LION
137,4,高國慶,1B,LION
137,5,陳鏞基,SS,LION
137,5,劉育辰,|(PH)|(SS),LION
137,6,朱元勤,LF,LION
137,7,買嘉儀,3B,LION
137,8,高志綱,C,LION
137,9,羅國龍,CF,LION
139,1,林志祥,2B,LION
139,1,李育儒,|(2B),LION
139,2,劉芙豪,RF,LION
139,2,方昶詠,|(PH)|(RF),LION
139,3,買嘉儀,3B,LION
139,4,高國慶,1B,LION
139,4,鄧志偉,|(1B),LION
139,5,陳鏞基,DH,LION
139,5,郭岱琦,|(PH),LION
139,6,朱元勤,LF,LION
